total_transactions,query_name,total_customers,total_merchants,fraudulent_transactions,fraud_rate,montant_moyen,montant_min,montant_max,montant_total,category,nombre_transactions,volume_total,fraudulent_amount,merchant,gender,tranche_age,jour,transactions_frauduleuses,taux_fraude,customer,nombre_commercants,nombre_categories,id,step,age,zipcodeOri,zipMerchant,amount,fraud,zscore
,anomalous_transactions,,,,,,,,,es_contents,,,,M677738360,F,,,,,C2132111174,,,333757.0,108.0,3,28007,28007,148.3,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C59149030,,,293185.0,96.0,3,28007,28007,81.83,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1434012857,,,496746.0,153.0,5,28007,28007,81.83,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C32640811,,,195404.0,67.0,3,28007,28007,81.82,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C351880818,,,279466.0,92.0,1,28007,28007,81.82,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C208514238,,,387101.0,123.0,3,28007,28007,81.82,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1469453217,,,16499.0,6.0,1,28007,28007,81.81,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C260840933,,,55722.0,21.0,2,28007,28007,81.81,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1728647108,,,160422.0,56.0,2,28007,28007,81.81,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C265405940,,,379799.0,121.0,2,28007,28007,81.81,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C371570992,,,436751.0,137.0,6,28007,28007,81.8,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1884342559,,,262016.0,87.0,2,28007,28007,81.79,0.0,3.13
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,M,,,,,C792765429,,,115256.0,41.0,5,28007,28007,631.79,1.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C776775180,,,34224.0,13.0,2,28007,28007,81.78,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1340235335,,,86938.0,32.0,3,28007,28007,81.78,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1086957388,,,342429.0,110.0,3,28007,28007,81.78,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1117259261,,,336128.0,109.0,3,28007,28007,81.76,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C835284421,,,375497.0,120.0,2,28007,28007,81.76,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2012722039,,,434886.0,136.0,1,28007,28007,81.75,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C621230638,,,450103.0,140.0,4,28007,28007,81.75,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1209743372,,,484342.0,150.0,4,28007,28007,81.75,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1750835738,,,576878.0,175.0,5,28007,28007,81.75,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1543555122,,,324473.0,105.0,2,28007,28007,81.74,0.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C111217068,,,493707.0,152.0,1,28007,28007,81.74,0.0,3.13
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C1154612561,,,409058.0,129.0,1,28007,28007,115.2,0.0,3.13
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1464489812,,,16302.0,6.0,4,28007,28007,614.25,1.0,3.13
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C42779194,,,110503.0,40.0,6,28007,28007,81.73,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C83651461,,,182778.0,63.0,2,28007,28007,81.73,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C630302845,,,387206.0,123.0,3,28007,28007,81.73,0.0,3.12
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1685492470,,,243360.0,81.0,2,28007,28007,614.19,1.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1102156492,,,193836.0,66.0,4,28007,28007,81.72,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1620825260,,,215192.0,73.0,3,28007,28007,81.72,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2117552812,,,374091.0,119.0,1,28007,28007,81.72,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1641076533,,,547844.0,167.0,2,28007,28007,81.72,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1049957303,,,218701.0,74.0,4,28007,28007,81.7,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1731135780,,,484946.0,150.0,2,28007,28007,81.7,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C585317135,,,168064.0,58.0,3,28007,28007,81.69,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1980881901,,,453678.0,141.0,4,28007,28007,81.69,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C71120756,,,498721.0,154.0,3,28007,28007,81.69,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C409331076,,,15451.0,6.0,4,28007,28007,81.68,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C918933783,,,249595.0,83.0,4,28007,28007,81.68,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1336232196,,,373222.0,119.0,3,28007,28007,81.68,0.0,3.12
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C806399525,,,226028.0,76.0,2,28007,28007,269.71,1.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C2089485741,,,60313.0,22.0,3,28007,28007,81.67,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C50049566,,,434039.0,136.0,2,28007,28007,81.67,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1643499361,,,246879.0,83.0,4,28007,28007,81.66,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1864289868,,,412808.0,130.0,4,28007,28007,81.66,0.0,3.12
,anomalous_transactions,,,,,,,,,es_fashion,,,,M349281107,M,,,,,C1031698099,,,73907.0,27.0,0,28007,28007,238.81,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1511894714,,,293591.0,96.0,3,28007,28007,81.65,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C85388733,,,470545.0,146.0,3,28007,28007,81.65,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1648492699,,,448283.0,140.0,5,28007,28007,81.64,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C759915530,,,54139.0,20.0,2,28007,28007,81.63,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1705346216,,,91063.0,33.0,3,28007,28007,81.63,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C447271561,,,137472.0,48.0,3,28007,28007,81.63,0.0,3.12
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1353266412,F,,,,,C2100371435,,,296387.0,97.0,2,28007,28007,908.69,1.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1121327223,,,139727.0,49.0,2,28007,28007,81.62,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1238185596,,,527483.0,161.0,5,28007,28007,81.62,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C948004275,,,45765.0,17.0,2,28007,28007,81.6,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1129111658,,,62154.0,23.0,5,28007,28007,81.6,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1004109477,,,128484.0,46.0,5,28007,28007,81.59,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C170002529,,,244198.0,82.0,2,28007,28007,81.59,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1645168081,,,479592.0,148.0,3,28007,28007,81.59,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C74966273,,,496975.0,153.0,2,28007,28007,81.59,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C763681944,,,499838.0,154.0,2,28007,28007,81.59,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C860156566,,,588825.0,178.0,2,28007,28007,81.59,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1860775846,,,246656.0,82.0,4,28007,28007,81.58,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C592679392,,,358806.0,115.0,5,28007,28007,81.58,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C815186263,,,361594.0,116.0,2,28007,28007,81.58,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1813956515,,,8268.0,3.0,1,28007,28007,81.57,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1840158336,,,97603.0,35.0,2,28007,28007,81.57,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1319350044,,,257438.0,86.0,3,28007,28007,81.57,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C6433096,,,360548.0,115.0,2,28007,28007,81.57,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C100045114,,,524031.0,161.0,4,28007,28007,81.57,0.0,3.12
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C592766342,,,410187.0,129.0,2,28007,28007,81.56,0.0,3.12
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1204780618,,,268724.0,89.0,4,28007,28007,612.64,1.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1093842718,,,39124.0,15.0,2,28007,28007,81.55,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C23569509,,,62780.0,23.0,5,28007,28007,81.55,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C476466255,,,354687.0,114.0,2,28007,28007,81.55,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1828122,,,572759.0,174.0,6,28007,28007,81.55,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C332727422,,,101335.0,37.0,5,28007,28007,81.54,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1884342559,,,234299.0,79.0,2,28007,28007,81.54,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1644158733,,,253718.0,85.0,3,28007,28007,81.52,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C827822455,,,358332.0,115.0,3,28007,28007,81.52,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C747590731,,,190740.0,65.0,3,28007,28007,81.51,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1229072215,,,247850.0,83.0,3,28007,28007,81.51,0.0,3.11
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1464489812,,,63845.0,24.0,4,28007,28007,612.28,1.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1196915447,,,14269.0,5.0,2,28007,28007,81.5,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C284165615,,,244468.0,82.0,3,28007,28007,81.5,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C333185464,,,474354.0,147.0,6,28007,28007,81.5,0.0,3.11
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1021896897,,,189506.0,65.0,4,28007,28007,187.65,1.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1177478758,,,142921.0,50.0,2,28007,28007,81.49,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1597977404,,,569423.0,173.0,2,28007,28007,81.49,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1362863442,,,125996.0,45.0,2,28007,28007,81.48,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C477595630,,,283699.0,93.0,4,28007,28007,81.48,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1081618305,,,409812.0,129.0,6,28007,28007,81.47,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C21670075,,,462743.0,144.0,2,28007,28007,81.47,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1170049298,,,466648.0,145.0,5,28007,28007,81.47,0.0,3.11
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C77017704,,,84041.0,31.0,2,28007,28007,611.91,1.0,3.11
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1376617526,,,268518.0,89.0,3,28007,28007,162.88,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C30336615,,,241175.0,81.0,2,28007,28007,81.46,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1156188729,,,383540.0,122.0,2,28007,28007,81.46,0.0,3.11
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1817318774,,,492779.0,152.0,2,28007,28007,611.8,1.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1437990673,,,41345.0,16.0,2,28007,28007,81.45,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1889984788,,,495914.0,153.0,4,28007,28007,81.45,0.0,3.11
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1464489812,,,369046.0,118.0,4,28007,28007,187.53,1.0,3.11
,anomalous_transactions,,,,,,,,,es_otherservices,,,,M1888755466,M,,,,,C706599076,,,17087.0,6.0,2,28007,28007,628.61,1.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C370861553,,,524702.0,161.0,2,28007,28007,81.43,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C862633345,,,148807.0,52.0,4,28007,28007,81.42,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C805483863,,,234122.0,79.0,4,28007,28007,81.42,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1159406873,,,377302.0,120.0,3,28007,28007,81.42,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1076110991,,,70409.0,26.0,2,28007,28007,81.41,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2064491438,,,166901.0,58.0,5,28007,28007,81.41,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1125717761,,,233602.0,79.0,5,28007,28007,81.41,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1179217322,,,444516.0,139.0,5,28007,28007,81.41,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1729776721,,,586323.0,177.0,4,28007,28007,81.41,0.0,3.11
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C423454023,,,238220.0,80.0,3,28007,28007,114.73,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1965496749,,,198091.0,68.0,3,28007,28007,81.39,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C655866157,,,473806.0,147.0,5,28007,28007,81.39,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1710387865,,,571830.0,173.0,6,28007,28007,81.39,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C694574500,,,577556.0,175.0,6,28007,28007,81.39,0.0,3.11
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1182825160,,,96012.0,35.0,3,28007,28007,81.38,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1414112698,,,291984.0,96.0,1,28007,28007,81.38,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C746604092,,,426849.0,134.0,3,28007,28007,81.38,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1375103798,,,482412.0,149.0,3,28007,28007,81.38,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1136643517,,,460754.0,143.0,5,28007,28007,81.37,0.0,3.1
,anomalous_transactions,,,,,,,,,es_sportsandtoys,,,,M980657600,M,,,,,C1175850429,,,239870.0,80.0,4,28007,28007,885.08,1.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C386332652,,,164962.0,57.0,2,28007,28007,81.36,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C966335674,,,193287.0,66.0,3,28007,28007,81.36,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C814079066,,,386623.0,123.0,1,28007,28007,81.36,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1533000663,,,587492.0,178.0,4,28007,28007,81.36,0.0,3.1
,anomalous_transactions,,,,,,,,,es_food,,,,M85975013,M,,,,,C779868884,,,127608.0,45.0,1,28007,28007,114.65,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1944210063,,,66300.0,25.0,3,28007,28007,81.35,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1181615831,,,100930.0,36.0,3,28007,28007,81.35,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C208889378,,,111440.0,40.0,4,28007,28007,81.35,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1913473991,,,202624.0,69.0,2,28007,28007,81.35,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1236509536,,,495280.0,153.0,4,28007,28007,81.35,0.0,3.1
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C190521845,,,205110.0,70.0,3,28007,28007,610.86,1.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C294914134,,,183804.0,63.0,2,28007,28007,81.33,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1732568163,,,328043.0,106.0,4,28007,28007,81.33,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C2082605784,,,402340.0,127.0,3,28007,28007,81.33,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1014124305,,,435688.0,136.0,1,28007,28007,81.33,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1045324088,,,527693.0,162.0,2,28007,28007,81.32,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1398865038,,,540234.0,165.0,3,28007,28007,81.32,0.0,3.1
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1211514218,,,225617.0,76.0,3,28007,28007,610.59,1.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C952397244,,,219041.0,74.0,4,28007,28007,81.31,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C525158878,,,238589.0,80.0,2,28007,28007,81.31,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C995235283,,,586602.0,177.0,3,28007,28007,81.31,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1179833140,,,426217.0,134.0,5,28007,28007,81.3,0.0,3.1
,anomalous_transactions,,,,,,,,,es_fashion,,,,M1600850729,M,,,,,C1828345671,,,558573.0,170.0,4,28007,28007,237.66,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C874725016,,,225049.0,76.0,2,28007,28007,81.29,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1786430014,,,130270.0,46.0,1,28007,28007,81.28,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C1050663079,,,269099.0,89.0,4,28007,28007,81.28,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2118328869,,,563987.0,171.0,2,28007,28007,81.28,0.0,3.1
,anomalous_transactions,,,,,,,,,es_home,,,,M2122776122,F,,,,,C624012210,,,172609.0,60.0,3,28007,28007,762.57,1.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C2061535111,,,419436.0,132.0,4,28007,28007,81.27,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1383269171,,,521641.0,160.0,1,28007,28007,81.27,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C366397964,,,535850.0,164.0,2,28007,28007,81.27,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C46027917,,,259647.0,86.0,5,28007,28007,81.26,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C2140473917,,,471892.0,146.0,3,28007,28007,81.26,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C365152877,,,485111.0,150.0,2,28007,28007,81.26,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1936855292,,,487462.0,151.0,3,28007,28007,81.26,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C235542568,,,503712.0,155.0,2,28007,28007,81.26,0.0,3.1
,anomalous_transactions,,,,,,,,,es_hotelservices,,,,M1873032707,F,,,,,C1978250683,,,183408.0,63.0,3,28007,28007,904.01,1.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C1425719203,,,38935.0,15.0,1,28007,28007,81.25,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C364273844,,,227165.0,77.0,3,28007,28007,81.25,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C2079453894,,,206656.0,70.0,3,28007,28007,81.24,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C454240137,,,440409.0,138.0,5,28007,28007,81.24,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C907877340,,,562057.0,171.0,3,28007,28007,81.24,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,F,,,,,C987620594,,,111706.0,40.0,5,28007,28007,81.23,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C36546691,,,317424.0,103.0,3,28007,28007,81.23,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,M,,,,,C924804429,,,495273.0,153.0,3,28007,28007,81.22,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M1823072687,F,,,,,C1980302296,,,28016.0,11.0,1,28007,28007,81.21,0.0,3.1
,anomalous_transactions,,,,,,,,,es_transportation,,,,M348934600,M,,,,,C1389311354,,,496833.0,153.0,5,28007,28007,81.21,0.0,3.1
