step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,anomaly_type
6,C706599076,2,M,M1888755466,es_otherservices,628.61,1,3.106213564392288,montant_élevé
173,C1710387865,6,M,M348934600,es_transportation,81.39,0,3.105442316241228,montant_élevé
68,C1965496749,3,F,M1823072687,es_transportation,81.39,0,3.105442316241228,montant_élevé
175,C694574500,6,M,M1823072687,es_transportation,81.39,0,3.105442316241228,montant_élevé
147,C655866157,5,M,M348934600,es_transportation,81.39,0,3.105442316241228,montant_élevé
96,C1414112698,1,M,M1823072687,es_transportation,81.38,0,3.1048717965129344,montant_élevé
149,C1375103798,3,F,M348934600,es_transportation,81.38,0,3.1048717965129344,montant_élevé
35,C1182825160,3,M,M348934600,es_transportation,81.38,0,3.1048717965129344,montant_élevé
134,C746604092,3,F,M1823072687,es_transportation,81.38,0,3.1048717965129344,montant_élevé
143,C1136643517,5,M,M1823072687,es_transportation,81.37,0,3.1043012767846423,montant_élevé
123,C814079066,1,F,M1823072687,es_transportation,81.36,0,3.103730757056349,montant_élevé
66,C966335674,3,M,M348934600,es_transportation,81.36,0,3.103730757056349,montant_élevé
57,C386332652,2,M,M348934600,es_transportation,81.36,0,3.103730757056349,montant_élevé
178,C1533000663,4,F,M1823072687,es_transportation,81.36,0,3.103730757056349,montant_élevé
80,C1175850429,4,M,M980657600,es_sportsandtoys,885.08,1,3.1036181947453865,montant_élevé
45,C779868884,1,M,M85975013,es_food,114.65,0,3.1033117339714344,montant_élevé
153,C1236509536,4,F,M1823072687,es_transportation,81.35,0,3.1031602373280553,montant_élevé
69,C1913473991,2,M,M348934600,es_transportation,81.35,0,3.1031602373280553,montant_élevé
36,C1181615831,3,M,M1823072687,es_transportation,81.35,0,3.1031602373280553,montant_élevé
40,C208889378,4,M,M1823072687,es_transportation,81.35,0,3.1031602373280553,montant_élevé
25,C1944210063,3,M,M1823072687,es_transportation,81.35,0,3.1031602373280553,montant_élevé
70,C190521845,3,M,M480139044,es_health,610.86,1,3.1028745303768632,montant_élevé
127,C2082605784,3,M,M1823072687,es_transportation,81.33,0,3.1020191978714697,montant_élevé
63,C294914134,2,F,M348934600,es_transportation,81.33,0,3.1020191978714697,montant_élevé
136,C1014124305,1,M,M348934600,es_transportation,81.33,0,3.1020191978714697,montant_élevé
106,C1732568163,4,F,M1823072687,es_transportation,81.33,0,3.1020191978714697,montant_élevé
162,C1045324088,2,F,M1823072687,es_transportation,81.32,0,3.1014486781431763,montant_élevé
165,C1398865038,3,F,M1823072687,es_transportation,81.32,0,3.1014486781431763,montant_élevé
76,C1211514218,3,M,M480139044,es_health,610.59,1,3.101111676802656,montant_élevé
80,C525158878,2,F,M348934600,es_transportation,81.31,0,3.100878158414884,montant_élevé
177,C995235283,3,F,M348934600,es_transportation,81.31,0,3.100878158414884,montant_élevé
74,C952397244,4,M,M1823072687,es_transportation,81.31,0,3.100878158414884,montant_élevé
134,C1179833140,5,M,M1823072687,es_transportation,81.3,0,3.1003076386865906,montant_élevé
76,C874725016,2,F,M348934600,es_transportation,81.29,0,3.099737118958298,montant_élevé
170,C1828345671,4,M,M1600850729,es_fashion,237.66,0,3.0996547474093274,montant_élevé
89,C1050663079,4,M,M1823072687,es_transportation,81.28,0,3.0991665992300046,montant_élevé
46,C1786430014,1,F,M1823072687,es_transportation,81.28,0,3.0991665992300046,montant_élevé
171,C2118328869,2,F,M1823072687,es_transportation,81.28,0,3.0991665992300046,montant_élevé
160,C1383269171,1,F,M1823072687,es_transportation,81.27,0,3.0985960795017116,montant_élevé
164,C366397964,2,F,M1823072687,es_transportation,81.27,0,3.0985960795017116,montant_élevé
132,C2061535111,4,M,M1823072687,es_transportation,81.27,0,3.0985960795017116,montant_élevé
60,C624012210,3,F,M2122776122,es_home,762.57,1,3.098135067528259,montant_élevé
146,C2140473917,3,F,M1823072687,es_transportation,81.26,0,3.098025559773419,montant_élevé
155,C235542568,2,M,M1823072687,es_transportation,81.26,0,3.098025559773419,montant_élevé
86,C46027917,5,F,M348934600,es_transportation,81.26,0,3.098025559773419,montant_élevé
150,C365152877,2,F,M348934600,es_transportation,81.26,0,3.098025559773419,montant_élevé
151,C1936855292,3,F,M1823072687,es_transportation,81.26,0,3.098025559773419,montant_élevé
77,C364273844,3,F,M348934600,es_transportation,81.25,0,3.0974550400451255,montant_élevé
15,C1425719203,1,F,M348934600,es_transportation,81.25,0,3.0974550400451255,montant_élevé
63,C1978250683,3,F,M1873032707,es_hotelservices,904.01,1,3.0969560191336707,montant_élevé
171,C907877340,3,F,M348934600,es_transportation,81.24,0,3.0968845203168325,montant_élevé
70,C2079453894,3,F,M348934600,es_transportation,81.24,0,3.0968845203168325,montant_élevé
138,C454240137,5,M,M348934600,es_transportation,81.24,0,3.0968845203168325,montant_élevé
103,C36546691,3,F,M1823072687,es_transportation,81.23,0,3.09631400058854,montant_élevé
40,C987620594,5,F,M348934600,es_transportation,81.23,0,3.09631400058854,montant_élevé
153,C924804429,3,M,M1823072687,es_transportation,81.22,0,3.0957434808602464,montant_élevé
166,C1047374909,6,F,M1823072687,es_transportation,81.21,0,3.0951729611319534,montant_élevé
153,C1389311354,5,M,M348934600,es_transportation,81.21,0,3.0951729611319534,montant_élevé
157,C1791347994,3,M,M348934600,es_transportation,81.21,0,3.0951729611319534,montant_élevé
176,C85945497,4,F,M1823072687,es_transportation,81.21,0,3.0951729611319534,montant_élevé
11,C1980302296,1,F,M1823072687,es_transportation,81.21,0,3.0951729611319534,montant_élevé
13,C684153556,2,F,M1823072687,es_transportation,81.2,0,3.094602441403661,montant_élevé
31,C91915601,4,M,M348934600,es_transportation,81.2,0,3.094602441403661,montant_élevé
39,C371812005,2,M,M1823072687,es_transportation,81.2,0,3.094602441403661,montant_élevé
168,C1642222517,4,F,M1823072687,es_transportation,81.19,0,3.0940319216753673,montant_élevé
8,C2054744914,4,F,M1823072687,es_transportation,81.19,0,3.0940319216753673,montant_élevé
133,C1341583263,2,M,M348934600,es_transportation,81.18,0,3.093461401947075,montant_élevé
77,C232369406,5,F,M1823072687,es_transportation,81.18,0,3.093461401947075,montant_élevé
22,C2075898645,2,F,M85975013,es_food,114.39,0,3.0929113052285984,montant_élevé
55,C800272493,2,F,M1823072687,es_transportation,81.17,0,3.0928908822187817,montant_élevé
66,C938819633,1,M,M1823072687,es_transportation,81.16,0,3.0923203624904883,montant_élevé
151,C599675908,2,M,M1823072687,es_transportation,81.16,0,3.0923203624904883,montant_élevé
99,C913662681,5,M,M1823072687,es_transportation,81.16,0,3.0923203624904883,montant_élevé
165,C1019678929,4,F,M1823072687,es_transportation,81.16,0,3.0923203624904883,montant_élevé
149,C1867566140,4,F,M1823072687,es_transportation,81.15,0,3.091749842762196,montant_élevé
13,C1158875335,3,M,M348934600,es_transportation,81.15,0,3.091749842762196,montant_élevé
47,C1038733568,2,M,M348934600,es_transportation,81.15,0,3.091749842762196,montant_élevé
90,C187473376,2,F,M547558035,es_fashion,237.19,1,3.0911844334882206,montant_élevé
48,C1049562739,3,M,M1823072687,es_transportation,81.14,0,3.0911793230339026,montant_élevé
110,C398651508,4,F,M1823072687,es_transportation,81.14,0,3.0911793230339026,montant_élevé
3,C458379262,5,F,M348934600,es_transportation,81.13,0,3.090608803305609,montant_élevé
75,C1037161656,2,F,M348934600,es_transportation,81.13,0,3.090608803305609,montant_élevé
173,C236932311,2,F,M348934600,es_transportation,81.13,0,3.090608803305609,montant_élevé
130,C1646244537,4,M,M1823072687,es_transportation,81.13,0,3.090608803305609,montant_élevé
106,C1973547259,3,M,M1823072687,es_transportation,81.12,0,3.090038283577317,montant_élevé
130,C576358551,6,M,M348934600,es_transportation,81.11,0,3.0894677638490236,montant_élevé
177,C71746980,1,M,M348934600,es_transportation,81.11,0,3.0894677638490236,montant_élevé
169,C1207877529,3,M,M1823072687,es_transportation,81.11,0,3.0894677638490236,montant_élevé
148,C1171622243,5,M,M1823072687,es_transportation,81.11,0,3.0894677638490236,montant_élevé
149,C1046896257,4,M,M480139044,es_health,608.72,1,3.0889022835294444,montant_élevé
114,C2094120486,2,M,M348934600,es_transportation,81.1,0,3.08889724412073,montant_élevé
148,C1087747329,2,M,M1823072687,es_transportation,81.1,0,3.08889724412073,montant_élevé
10,C631654729,5,F,M1823072687,es_transportation,81.1,0,3.08889724412073,montant_élevé
83,C1433318702,5,M,M1823072687,es_transportation,81.1,0,3.08889724412073,montant_élevé
100,C1532733169,3,M,M1823072687,es_transportation,81.1,0,3.08889724412073,montant_élevé
39,C1538635916,2,F,M1823072687,es_transportation,81.09,0,3.088326724392438,montant_élevé
164,C218446443,2,M,M1823072687,es_transportation,81.09,0,3.088326724392438,montant_élevé
132,C9169170,3,M,M348934600,es_transportation,81.09,0,3.088326724392438,montant_élevé
80,C886146370,3,F,M1823072687,es_transportation,81.08,0,3.0877562046641445,montant_élevé
142,C1149893807,1,F,M1823072687,es_transportation,81.08,0,3.0877562046641445,montant_élevé
42,C358037591,3,M,M1823072687,es_transportation,81.08,0,3.0877562046641445,montant_élevé
2,C1942983218,4,F,M348934600,es_transportation,81.07,0,3.087185684935851,montant_élevé
98,C1819254965,6,M,M1313686961,es_contents,146.9,0,3.0870486904703607,montant_élevé
92,C229592862,4,F,M85975013,es_food,114.23,0,3.086511041386853,montant_élevé
123,C1456851744,2,M,M1823072687,es_transportation,81.05,0,3.0860446454792654,montant_élevé
171,C379301962,3,F,M1823072687,es_transportation,81.05,0,3.0860446454792654,montant_élevé
92,C823141445,1,F,M1823072687,es_transportation,81.05,0,3.0860446454792654,montant_élevé
58,C197798791,2,M,M85975013,es_food,114.21,0,3.085711008406634,montant_élevé
16,C333484923,4,M,M1823072687,es_transportation,81.04,0,3.085474125750973,montant_élevé
127,C1402369177,2,F,M1873032707,es_hotelservices,901.31,1,3.0849831781793395,montant_élevé
70,C1257820473,3,M,M85975013,es_food,114.19,0,3.0849109754264155,montant_élevé
124,C772895850,3,M,M1823072687,es_transportation,81.03,0,3.0849036060226793,montant_élevé
0,C375144053,6,F,M980657600,es_sportsandtoys,881.04,1,3.084886078860715,montant_élevé
8,C1424475955,3,M,M348934600,es_transportation,81.02,0,3.0843330862943863,montant_élevé
133,C435637901,1,M,M1823072687,es_transportation,81.02,0,3.0843330862943863,montant_élevé
123,C914243510,4,M,M1823072687,es_transportation,81.02,0,3.0843330862943863,montant_élevé
28,C719205737,3,F,M1823072687,es_transportation,81.02,0,3.0843330862943863,montant_élevé
163,C1155259690,2,F,M855959430,es_hyper,186.42,1,3.0841970962359806,montant_élevé
2,C260840933,2,M,M348934600,es_transportation,81.01,0,3.0837625665660937,montant_élevé
77,C1389311354,5,M,M1823072687,es_transportation,81.01,0,3.0837625665660937,montant_élevé
101,C1372042334,1,F,M348934600,es_transportation,81.01,0,3.0837625665660937,montant_élevé
83,C928481238,2,M,M1823072687,es_transportation,81.01,0,3.0837625665660937,montant_élevé
20,C1849046345,4,F,M692898500,es_health,607.85,1,3.0832219775681105,montant_élevé
38,C2087715408,3,F,M1823072687,es_transportation,81.0,0,3.0831920468378002,montant_élevé
120,C706685788,1,F,M1888755466,es_otherservices,624.93,1,3.08301444667007,montant_élevé
48,C759915530,2,M,M1823072687,es_transportation,80.99,0,3.082621527109507,montant_élevé
69,C702798720,2,M,M1823072687,es_transportation,80.99,0,3.082621527109507,montant_élevé
70,C571876967,4,M,M348934600,es_transportation,80.99,0,3.082621527109507,montant_élevé
4,C761606185,2,M,M348934600,es_transportation,80.99,0,3.082621527109507,montant_élevé
156,C337291476,5,M,M1823072687,es_transportation,80.99,0,3.082621527109507,montant_élevé
179,C39607150,4,F,M348934600,es_transportation,80.98,0,3.0820510073812146,montant_élevé
55,C1853277977,4,M,M348934600,es_transportation,80.98,0,3.0820510073812146,montant_élevé
136,C1780829982,1,M,M1823072687,es_transportation,80.97,0,3.081480487652921,montant_élevé
172,C1469520420,3,F,M2122776122,es_home,759.36,1,3.0814739389292107,montant_élevé
123,C2005070127,2,F,M1823072687,es_transportation,80.96,0,3.080909967924628,montant_élevé
116,C1273015960,2,M,M348934600,es_transportation,80.96,0,3.080909967924628,montant_élevé
52,C198230909,4,F,M348934600,es_transportation,80.96,0,3.080909967924628,montant_élevé
84,C208514238,3,M,M348934600,es_transportation,80.95,0,3.0803394481963355,montant_élevé
78,C1838285576,3,M,M1823072687,es_transportation,80.95,0,3.0803394481963355,montant_élevé
109,C481773197,4,F,M348934600,es_transportation,80.94,0,3.079768928468042,montant_élevé
177,C1200227736,2,M,M1823072687,es_transportation,80.94,0,3.079768928468042,montant_élevé
56,C1926972512,3,F,M1823072687,es_transportation,80.94,0,3.079768928468042,montant_élevé
177,C653252303,1,F,M1823072687,es_transportation,80.94,0,3.079768928468042,montant_élevé
41,C390271010,3,F,M480139044,es_health,607.32,1,3.0797615612928153,montant_élevé
48,C806399525,2,F,M732195782,es_travel,7665.56,1,3.0792655915701364,montant_élevé
129,C1617276678,3,M,M1823072687,es_transportation,80.93,0,3.07919840873975,montant_élevé
98,C519449235,2,F,M1823072687,es_transportation,80.93,0,3.07919840873975,montant_élevé
36,C682529129,3,F,M348934600,es_transportation,80.93,0,3.07919840873975,montant_élevé
31,C626467543,4,F,M85975013,es_food,114.04,0,3.0789107280747796,montant_élevé
155,C1114685649,3,M,M1823072687,es_transportation,80.92,0,3.0786278890114565,montant_élevé
20,C1810630647,2,F,M1823072687,es_transportation,80.9,0,3.077486849554871,montant_élevé
95,C538394574,2,M,M1823072687,es_transportation,80.89,0,3.0769163298265774,montant_élevé
143,C2096265838,3,M,M1823072687,es_transportation,80.89,0,3.0769163298265774,montant_élevé
79,C1440474435,2,M,M348934600,es_transportation,80.89,0,3.0769163298265774,montant_élevé
173,C576436654,6,F,M1823072687,es_transportation,80.89,0,3.0769163298265774,montant_élevé
23,C1754543106,2,M,M1823072687,es_transportation,80.89,0,3.0769163298265774,montant_élevé
131,C1901383731,4,F,M1823072687,es_transportation,80.88,0,3.076345810098284,montant_élevé
75,C1051356798,2,F,M1823072687,es_transportation,80.88,0,3.076345810098284,montant_élevé
162,C76313164,3,F,M1823072687,es_transportation,80.88,0,3.076345810098284,montant_élevé
165,C1943108967,6,F,M348934600,es_transportation,80.87,0,3.0757752903699918,montant_élevé
15,C1614239388,2,M,M85975013,es_food,113.96,0,3.0757105961539066,montant_élevé
123,C310220915,3,M,M1823072687,es_transportation,80.86,0,3.0752047706416983,montant_élevé
157,C602373594,2,F,M348934600,es_transportation,80.86,0,3.0752047706416983,montant_élevé
139,C1651034737,3,M,M1823072687,es_transportation,80.85,0,3.074634250913405,montant_élevé
107,C908646797,3,M,M348934600,es_transportation,80.85,0,3.074634250913405,montant_élevé
72,C1659350842,2,F,M1823072687,es_transportation,80.85,0,3.074634250913405,montant_élevé
2,C1376050027,2,F,M348934600,es_transportation,80.85,0,3.074634250913405,montant_élevé
48,C686064678,2,F,M1823072687,es_transportation,80.85,0,3.074634250913405,montant_élevé
157,C616715154,2,F,M547558035,es_fashion,236.27,1,3.0746042445362654,montant_élevé
84,C811312110,3,F,M480139044,es_health,606.46,1,3.0741465462046,montant_élevé
167,C862785719,3,F,M348934600,es_transportation,80.84,0,3.0740637311851127,montant_élevé
157,C454239699,3,F,M1823072687,es_transportation,80.84,0,3.0740637311851127,montant_élevé
91,C1710930627,2,F,M1823072687,es_transportation,80.84,0,3.0740637311851127,montant_élevé
91,C793132240,4,F,M348934600,es_transportation,80.83,0,3.073493211456819,montant_élevé
110,C285545076,2,F,M1823072687,es_transportation,80.83,0,3.073493211456819,montant_élevé
82,C2127479268,5,F,M348934600,es_transportation,80.83,0,3.073493211456819,montant_élevé
22,C1464489812,4,M,M480139044,es_health,606.29,1,3.0730366013615806,montant_élevé
97,C2082605784,3,M,M1823072687,es_transportation,80.82,0,3.0729226917285257,montant_élevé
118,C1341662543,3,F,M1823072687,es_transportation,80.82,0,3.0729226917285257,montant_élevé
73,C1067668919,2,F,M348934600,es_transportation,80.82,0,3.0729226917285257,montant_élevé
157,C1467832188,3,M,M1823072687,es_transportation,80.81,0,3.072352172000233,montant_élevé
114,C170484334,1,M,M1823072687,es_transportation,80.81,0,3.072352172000233,montant_élevé
165,C852586467,4,M,M1823072687,es_transportation,80.81,0,3.072352172000233,montant_élevé
154,C429242189,1,F,M1823072687,es_transportation,80.81,0,3.072352172000233,montant_élevé
179,C909582983,3,M,M348934600,es_transportation,80.8,0,3.07178165227194,montant_élevé
89,C289617636,2,M,M348934600,es_transportation,80.79,0,3.0712111325436475,montant_élevé
99,C1259760240,2,F,M1823072687,es_transportation,80.79,0,3.0712111325436475,montant_élevé
143,C1760612790,3,M,M348934600,es_transportation,80.78,0,3.070640612815354,montant_élevé
88,C2033310172,4,M,M1823072687,es_transportation,80.78,0,3.070640612815354,montant_élevé
